RefSeq_id	gene_symbol	gene_name	distance_to_TSS	TSS_strand	chr	start	end	CpG_strand	pvalue	qvalue	difference_of_methylation	number_of_CpGs
NM_021560	Bhlhe22	basic helix-loop-helix family, member e22	497	+	chr3	18054820	18054820	+	2.2053450030411e-25	9.9443402771189e-23	-43.1540708561156	5
NM_021560	Bhlhe22	basic helix-loop-helix family, member e22	499	+	chr3	18054822	18054822	+	6.1191599728171e-16	1.07801731820102e-13	-36.5657022302592	5
NM_026910	Tnik	TRAF2 and NCK interacting kinase	236	+	chr3	28263448	28263448	+	2.02209472487757e-35	2.20352349134189e-32	-57.031616230012	10
NM_026910	Tnik	TRAF2 and NCK interacting kinase	247	+	chr3	28263459	28263459	-	2.00269042600227e-14	2.95915685029145e-12	-32.5275362318841	10
NM_026910	Tnik	TRAF2 and NCK interacting kinase	251	+	chr3	28263463	28263463	+	5.26901810481142e-26	2.49177137381859e-23	-48.0346417846418	10
NM_026910	Tnik	TRAF2 and NCK interacting kinase	260	+	chr3	28263472	28263472	+	3.12743724025038e-27	1.65187781752823e-24	-44.6470603450506	10
NM_026910	Tnik	TRAF2 and NCK interacting kinase	261	+	chr3	28263473	28263473	-	2.29178260984317e-16	4.25012656222292e-14	-35.4	10
NM_026910	Tnik	TRAF2 and NCK interacting kinase	268	+	chr3	28263480	28263480	+	1.84622022191e-22	6.43278249242359e-20	-34.9809885931559	10
NM_026910	Tnik	TRAF2 and NCK interacting kinase	269	+	chr3	28263481	28263481	-	2.55046644687705e-14	3.71323802937458e-12	-26.1528326745718	10
NM_026910	Tnik	TRAF2 and NCK interacting kinase	274	+	chr3	28263486	28263486	+	2.91823863857459e-19	7.42079331230121e-17	-41.0303126320237	10
NM_026910	Tnik	TRAF2 and NCK interacting kinase	275	+	chr3	28263487	28263487	-	4.40239700025255e-21	1.34164409964237e-18	-43.2485883802918	10
NM_026910	Tnik	TRAF2 and NCK interacting kinase	354	+	chr3	28263566	28263566	+	2.92107041887329e-06	0.00012736492111978	-26.1224489795918	10
NM_001167748	Egfem1	EGF-like and EMI domain containing 1	-152	+	chr3	29082425	29082425	-	1.23904526092173e-22	4.38692323236277e-20	-46.7375886524823	5
NM_001167748	Egfem1	EGF-like and EMI domain containing 1	-93	+	chr3	29082484	29082484	-	3.20151919411558e-08	1.98370707234311e-06	-32.6859000406339	5
NM_001167748	Egfem1	EGF-like and EMI domain containing 1	-84	+	chr3	29082493	29082493	-	1.79994512232241e-09	1.35389750816312e-07	-36.4315012305168	5
NM_001167748	Egfem1	EGF-like and EMI domain containing 1	-10	+	chr3	29082567	29082567	-	1.73601201053738e-08	1.11803883365048e-06	-30.4008287512949	5
NM_029412	Egfem1	EGF-like and EMI domain containing 1	179	+	chr3	29082754	29082754	+	4.66797494256044e-36	5.37883309782491e-33	-60.7304870777925	5
NM_013531	Gnb4	guanine nucleotide binding protein (G protein), beta 4	134	-	chr3	32616402	32616402	-	9.59226403095993e-08	5.49131511105529e-06	-26.1436070491189	4
NM_013531	Gnb4	guanine nucleotide binding protein (G protein), beta 4	116	-	chr3	32616420	32616420	-	5.97899520294896e-09	4.14476797542084e-07	-28.7259273313727	4
NM_013531	Gnb4	guanine nucleotide binding protein (G protein), beta 4	88	-	chr3	32616448	32616448	-	2.27932101626252e-20	6.48168870857948e-18	-43.9546130952381	4
NM_013531	Gnb4	guanine nucleotide binding protein (G protein), beta 4	-74	-	chr3	32616608	32616608	-	0.000156206579589002	0.00456399231248185	-32.0330663911134	4
NM_011443	Sox2	SRY (sex determining region Y)-box 2	-162	+	chr3	34649833	34649833	+	5.3413548329049e-14	7.45458238772288e-12	-27.6388161341016	6
NM_011443	Sox2	SRY (sex determining region Y)-box 2	463	+	chr3	34650456	34650456	+	3.17423092472717e-07	1.66883171699283e-05	-29.3820558526441	6
NM_011443	Sox2	SRY (sex determining region Y)-box 2	476	+	chr3	34650469	34650469	-	3.75375647373276e-16	6.77057451614357e-14	-49.9877104583999	6
NM_011443	Sox2	SRY (sex determining region Y)-box 2	482	+	chr3	34650475	34650475	+	1.29678999190724e-15	2.20403417257212e-13	-58.4541062801932	6
NM_011443	Sox2	SRY (sex determining region Y)-box 2	485	+	chr3	34650478	34650478	+	7.39371642676011e-14	1.01466473216408e-11	-53.59565807327	6
NM_011443	Sox2	SRY (sex determining region Y)-box 2	489	+	chr3	34650482	34650482	-	6.10963116558295e-12	6.50664227822863e-10	-42.8483087007606	6
NM_019510	Trpc3	transient receptor potential cation channel, subfamily C, member 3	466	-	chr3	36689702	36689702	-	9.42571189223109e-14	1.27787653886267e-11	-27.8266242937853	6
NM_019510	Trpc3	transient receptor potential cation channel, subfamily C, member 3	453	-	chr3	36689715	36689715	-	4.32881762168675e-30	2.88274121603414e-27	-33.6734519475636	6
NM_019510	Trpc3	transient receptor potential cation channel, subfamily C, member 3	368	-	chr3	36689800	36689800	-	7.50020334702332e-28	4.16867206443152e-25	-49.4598765432099	6
NM_019510	Trpc3	transient receptor potential cation channel, subfamily C, member 3	345	-	chr3	36689823	36689823	+	5.84033952364905e-09	4.05418471308629e-07	-37.2911356556216	6
NM_019510	Trpc3	transient receptor potential cation channel, subfamily C, member 3	343	-	chr3	36689825	36689825	+	9.08518021454443e-18	1.97906676392655e-15	-53.5764772405994	6
NM_019510	Trpc3	transient receptor potential cation channel, subfamily C, member 3	340	-	chr3	36689828	36689828	-	1.02318973965742e-21	3.33613491444078e-19	-59.9280575539568	6
NR_040593	4931419H13Rik	RIKEN cDNA 4931419H13 gene	185	+	chr3	55055425	55055425	-	4.87186647747887e-14	6.84584300368096e-12	-36.1632194965528	3
NR_040593	4931419H13Rik	RIKEN cDNA 4931419H13 gene	231	+	chr3	55055471	55055471	+	6.08251276682349e-13	7.40106876709277e-11	-51.5132139812447	3
NR_040593	4931419H13Rik	RIKEN cDNA 4931419H13 gene	477	+	chr3	55055717	55055717	-	3.21258873155981e-13	4.04826874644379e-11	-33.4637331607742	3
NM_030595	Nbea	neurobeachin	84	-	chr3	56183618	56183618	+	3.0342143756962e-10	2.55658631039306e-08	-31.25	11
NM_030595	Nbea	neurobeachin	71	-	chr3	56183631	56183631	-	1.00838878716266e-05	0.000393214110414091	-26.6511266511266	11
NM_030595	Nbea	neurobeachin	-11	-	chr3	56183711	56183711	+	2.11146684533377e-13	2.71826398438224e-11	-29.7731804586241	11
NM_030595	Nbea	neurobeachin	-57	-	chr3	56183757	56183757	-	8.54685871092484e-13	1.01786371656461e-10	-26.4893068058024	11
NM_030595	Nbea	neurobeachin	-59	-	chr3	56183759	56183759	-	3.617495936119e-11	3.47094917526858e-09	-26.450034940601	11
NM_030595	Nbea	neurobeachin	-84	-	chr3	56183784	56183784	-	6.48885473505201e-15	1.01380808896326e-12	-27.7777777777778	11
NM_030595	Nbea	neurobeachin	-180	-	chr3	56183880	56183880	+	3.28810753877515e-16	5.96926985449255e-14	-30.7823129251701	11
NM_030595	Nbea	neurobeachin	-252	-	chr3	56183952	56183952	-	3.94446253943967e-20	1.09498579206111e-17	-44.4952993567541	11
NM_030595	Nbea	neurobeachin	-325	-	chr3	56184025	56184025	+	1.90152082115696e-19	4.93127403982512e-17	-33.9519681682535	11
NM_030595	Nbea	neurobeachin	-326	-	chr3	56184026	56184026	-	1.18517347491297e-11	1.21684120523089e-09	-25.4903455284553	11
NM_030595	Nbea	neurobeachin	-336	-	chr3	56184036	56184036	+	0.000281634394634808	0.00757503097709134	-63.0926240915417	11
NM_025863	Trim59	tripartite motif-containing 59	-390	-	chr3	69045131	69045131	+	0.00031538520188717	0.00833695375886608	-26.8393393393393	3
NM_025863	Trim59	tripartite motif-containing 59	-407	-	chr3	69045148	69045148	+	0.00025802395014002	0.00703203062651683	-26.7849939491731	3
NM_025863	Trim59	tripartite motif-containing 59	-409	-	chr3	69045150	69045150	+	2.41752049406401e-05	0.000869035390504311	-30.6949806949807	3
NM_009323	Tbx15	T-box 15	-61	+	chr3	99253699	99253699	+	1.0868923840177e-20	3.17876707676596e-18	-41.7391304347826	12
NM_009323	Tbx15	T-box 15	-57	+	chr3	99253703	99253703	+	3.7370403403322e-11	3.57928406083484e-09	-40.0978814695629	12
NM_009323	Tbx15	T-box 15	-14	+	chr3	99253746	99253746	-	3.11597103225231e-12	3.44778502523051e-10	-48.0858676207513	12
NM_009323	Tbx15	T-box 15	-8	+	chr3	99253752	99253752	-	3.79845057166864e-17	7.70819098988574e-15	-56.4705882352941	12
NM_009323	Tbx15	T-box 15	-5	+	chr3	99253755	99253755	-	6.9123167785218e-11	6.3621087293107e-09	-46.3554321416175	12
NM_009323	Tbx15	T-box 15	14	+	chr3	99253772	99253772	-	2.60595503078886e-15	4.27324772752702e-13	-56.0606060606061	12
NM_009323	Tbx15	T-box 15	17	+	chr3	99253775	99253775	-	7.81443037404916e-12	8.21377201150879e-10	-47.8479694550503	12
NM_009323	Tbx15	T-box 15	23	+	chr3	99253781	99253781	-	3.76810358377555e-13	4.70909692099226e-11	-51.3708513708514	12
NM_009323	Tbx15	T-box 15	57	+	chr3	99253815	99253815	+	2.90534240091401e-13	3.68314778723533e-11	-31.2892464678179	12
NM_009323	Tbx15	T-box 15	339	+	chr3	99254097	99254097	-	9.15883509548043e-08	5.25538937305815e-06	-39.9044205495818	12
NM_009323	Tbx15	T-box 15	343	+	chr3	99254101	99254101	+	2.81478682751025e-09	2.05180071939633e-07	-27.1585137663726	12
NM_009323	Tbx15	T-box 15	486	+	chr3	99254244	99254244	-	1.42903215967518e-25	6.52907135166426e-23	-33.9538901970084	12
NM_009520	Wnt2b	wingless-type MMTV integration site family, member 2B	-30	-	chr3	104961738	104961738	+	3.83924727282284e-10	3.18575488876371e-08	-34.8771569696581	5
NM_009520	Wnt2b	wingless-type MMTV integration site family, member 2B	-32	-	chr3	104961740	104961740	+	1.32218298032696e-08	8.67973107670764e-07	-29.6199701937407	5
NM_009520	Wnt2b	wingless-type MMTV integration site family, member 2B	-47	-	chr3	104961755	104961755	+	9.32187175380515e-08	5.34680780079958e-06	-29.541843220339	5
NM_009520	Wnt2b	wingless-type MMTV integration site family, member 2B	-48	-	chr3	104961756	104961756	-	4.5839475111656e-14	6.4591432027332e-12	-38.3986156992292	5
NM_009520	Wnt2b	wingless-type MMTV integration site family, member 2B	-108	-	chr3	104961816	104961816	-	5.93322139259371e-07	2.95585924148962e-05	-36.8115942028986	5
NM_001039347	Kcnd3	potassium voltage-gated channel, Shal-related family, member 3	-69	+	chr3	105452261	105452261	-	3.23762631628862e-16	5.88514789655279e-14	-49.2432814710042	4
NM_001039347	Kcnd3	potassium voltage-gated channel, Shal-related family, member 3	92	+	chr3	105452420	105452420	-	2.43029821908485e-09	1.79211809817018e-07	-31.2526539278132	4
NM_001039347	Kcnd3	potassium voltage-gated channel, Shal-related family, member 3	148	+	chr3	105452476	105452476	+	6.19618816846983e-09	4.28706658230039e-07	-27.8481012658228	4
NM_001039347	Kcnd3	potassium voltage-gated channel, Shal-related family, member 3	253	+	chr3	105452581	105452581	-	2.88830296262764e-11	2.80686965773417e-09	-36.6591080876795	4
NM_001327938	Ank2	ankyrin 2, brain	492	-	chr3	127498624	127498624	+	1.10271413435758e-05	0.000426718063125205	-30.7062876830319	4
NM_001327938	Ank2	ankyrin 2, brain	402	-	chr3	127498714	127498714	-	8.59015633678754e-33	7.45108224695683e-30	-46.031746031746	4
NM_001327938	Ank2	ankyrin 2, brain	370	-	chr3	127498746	127498746	-	0.000275724464631345	0.00744484311496993	-48.4210526315789	4
NM_001327938	Ank2	ankyrin 2, brain	365	-	chr3	127498751	127498751	+	1.06049966035064e-18	2.5480947669016e-16	-29.0322580645161	4
NM_009718	Neurog2	neurogenin 2	223	+	chr3	127633366	127633366	-	0.00018926141248106	0.00538733832571774	-40.0196059829871	3
NM_009718	Neurog2	neurogenin 2	233	+	chr3	127633376	127633376	-	0.000105974763603459	0.00325235259794869	-47.9995374653099	3
NM_009718	Neurog2	neurogenin 2	245	+	chr3	127633388	127633388	-	0.000207670280486375	0.00583931939801072	-46.8762618614981	3
NM_001081277	Ak5	adenylate kinase 5	384	-	chr3	152667757	152667757	+	1.42513900754347e-09	1.0883829320425e-07	-26.7962382445141	3
NM_001081277	Ak5	adenylate kinase 5	375	-	chr3	152667766	152667766	+	3.90082626120736e-17	7.90107971877267e-15	-25.8757258268114	3
NM_001081277	Ak5	adenylate kinase 5	267	-	chr3	152667874	152667874	+	8.39519858136456e-19	2.03928129682843e-16	-32.1961263137734	3
NM_001317723	Ttpa	tocopherol (alpha) transfer protein	39	+	chr4	20008280	20008280	-	5.6372341859895e-07	2.82388740332698e-05	-40.6060606060606	6
NM_015767	Ttpa	tocopherol (alpha) transfer protein	48	+	chr4	20008375	20008375	+	1.39697294964525e-05	0.000529117296096362	-26.2091503267974	6
NM_015767	Ttpa	tocopherol (alpha) transfer protein	75	+	chr4	20008402	20008402	-	2.14953203763095e-18	5.00047641194373e-16	-49.6491228070175	6
NM_015767	Ttpa	tocopherol (alpha) transfer protein	212	+	chr4	20008539	20008539	+	3.25354677677435e-09	2.34979794641928e-07	-27.6874435411021	6
NM_015767	Ttpa	tocopherol (alpha) transfer protein	288	+	chr4	20008615	20008615	-	1.43718643604881e-19	3.77818828593936e-17	-40.6776697671166	6
NM_015767	Ttpa	tocopherol (alpha) transfer protein	346	+	chr4	20008673	20008673	+	0.00020857944206745	0.00586106437733482	-28.2716049382716	6
NM_172690	Phf24	PHD finger protein 24	-17	+	chr4	42917234	42917234	+	1.07495790937873e-31	8.3959636889634e-29	-57.0010576844846	7
NM_172690	Phf24	PHD finger protein 24	55	+	chr4	42917304	42917304	-	3.41039881219338e-12	3.75383418248575e-10	-33.4883854480719	7
NM_172690	Phf24	PHD finger protein 24	106	+	chr4	42917355	42917355	+	1.35815741134082e-10	1.20235138407933e-08	-26.9962130368222	7
NM_172690	Phf24	PHD finger protein 24	136	+	chr4	42917385	42917385	-	1.84102681803498e-08	1.18126384677017e-06	-43.5489450017295	7
NM_172690	Phf24	PHD finger protein 24	165	+	chr4	42917414	42917414	-	7.83565017262926e-07	3.81552819571655e-05	-28.5714285714286	7
NM_172690	Phf24	PHD finger protein 24	194	+	chr4	42917443	42917443	+	6.16753890995286e-07	3.0641036173163e-05	-26.379746835443	7
NM_172690	Phf24	PHD finger protein 24	195	+	chr4	42917444	42917444	-	1.69892561548137e-10	1.48408504935447e-08	-31.5831312850272	7
NM_021468	Unc13b	unc-13 homolog B (C. elegans)	207	+	chr4	43059158	43059158	+	0.000206969201982178	0.00582169267208514	-79.3744012661919	3
NM_021468	Unc13b	unc-13 homolog B (C. elegans)	209	+	chr4	43059160	43059160	+	6.53114430792249e-52	2.40887792915905e-48	-79.3158087189696	3
NM_021468	Unc13b	unc-13 homolog B (C. elegans)	345	+	chr4	43059296	43059296	-	1.22518044821307e-13	1.63356274648815e-11	-25.0398724082935	3
NM_001081172	Frmpd1	FERM and PDZ domain containing 1	-306	+	chr4	45184600	45184600	+	2.15440438148575e-42	4.20674632943352e-39	-53.683768514277	3
NM_001081172	Frmpd1	FERM and PDZ domain containing 1	172	+	chr4	45185076	45185076	-	7.10113472609306e-15	1.10447120496475e-12	-38.3358662613982	3
NM_001081172	Frmpd1	FERM and PDZ domain containing 1	372	+	chr4	45185276	45185276	-	8.50871521525659e-09	5.75828291356992e-07	-44.6025778732546	3
NM_001164804	Coro2a	coronin, actin binding protein 2A	456	-	chr4	46601474	46601474	-	1.48664635944964e-31	1.14457282179647e-28	-39.7585085085085	3
NM_001164804	Coro2a	coronin, actin binding protein 2A	451	-	chr4	46601479	46601479	-	2.96894528557606e-53	1.24387386765546e-49	-51.6168747175339	3
NM_001164804	Coro2a	coronin, actin binding protein 2A	443	-	chr4	46601487	46601487	-	3.39945761290496e-33	3.04035073859112e-30	-38.7293331706424	3
NM_001081141	Gabbr2	gamma-aminobutyric acid (GABA) B receptor, 2	114	-	chr4	46991601	46991601	+	1.4803476136751e-07	8.22367361569189e-06	-29.6732026143791	4
NM_001081141	Gabbr2	gamma-aminobutyric acid (GABA) B receptor, 2	-128	-	chr4	46991841	46991841	+	0.000326782405593789	0.0085907118651905	-79.4619047619048	4
NM_001081141	Gabbr2	gamma-aminobutyric acid (GABA) B receptor, 2	-158	-	chr4	46991871	46991871	-	1.74468042652807e-12	1.99227998233251e-10	-33.6445827775308	4
NM_001081141	Gabbr2	gamma-aminobutyric acid (GABA) B receptor, 2	-168	-	chr4	46991881	46991881	-	1.43374538749623e-12	1.65517573609316e-10	-33.9809572825528	4
NM_025944	Tmem246	transmembrane protein 246	311	-	chr4	49597560	49597560	-	6.61028730305798e-09	4.54914246676551e-07	-44.2387124341262	10
NM_025944	Tmem246	transmembrane protein 246	300	-	chr4	49597571	49597571	-	1.33227095824214e-09	1.02170853253655e-07	-42.5352392297002	10
NM_025944	Tmem246	transmembrane protein 246	298	-	chr4	49597573	49597573	-	4.7180298203077e-08	2.84048602765796e-06	-36.1372549019608	10
NM_025944	Tmem246	transmembrane protein 246	284	-	chr4	49597587	49597587	-	3.83659302828705e-06	0.000163121970811532	-30.4927536231884	10
NM_025944	Tmem246	transmembrane protein 246	282	-	chr4	49597589	49597589	-	5.41993559894839e-06	0.000223408812878031	-29.8095238095238	10
NM_025944	Tmem246	transmembrane protein 246	274	-	chr4	49597597	49597597	-	3.55322892801208e-10	2.96123257092526e-08	-43.4553990610329	10
NM_025944	Tmem246	transmembrane protein 246	272	-	chr4	49597599	49597599	-	3.36701060510986e-11	3.24504156740561e-09	-45.9269128283213	10
NM_025944	Tmem246	transmembrane protein 246	261	-	chr4	49597610	49597610	-	4.96935971648991e-06	0.000206423418278877	-31.7450980392157	10
NM_025944	Tmem246	transmembrane protein 246	147	-	chr4	49597724	49597724	-	3.83982714864128e-19	9.70141723614258e-17	-42.1646859083192	10
NM_025944	Tmem246	transmembrane protein 246	115	-	chr4	49597756	49597756	+	0.000291966605520033	0.00780757017861094	-27.6422764227642	10
NM_172868	Palm2	paralemmin 2	-140	+	chr4	57568108	57568108	+	3.43381874122484e-28	1.96134626352041e-25	-63.24725011956	6
NM_172868	Palm2	paralemmin 2	-115	+	chr4	57568133	57568133	+	1.10351691333094e-26	5.51158647695061e-24	-63.2164108988412	6
NM_172868	Palm2	paralemmin 2	-113	+	chr4	57568135	57568135	+	2.07644342952005e-29	1.3235574884378e-26	-64.3834569222536	6
NM_172868	Palm2	paralemmin 2	-110	+	chr4	57568138	57568138	+	3.67346465195177e-29	2.28581339974135e-26	-64.3517068587535	6
NM_172868	Palm2	paralemmin 2	-98	+	chr4	57568150	57568150	-	5.66353477861296e-24	2.24631186424005e-21	-56.7415048543689	6
NM_172868	Palm2	paralemmin 2	-48	+	chr4	57568200	57568200	+	1.50721979013235e-17	3.19848107672682e-15	-37.3994252873563	6
NM_028326	Zfp618	zinc finger protein 618	-214	+	chr4	62965360	62965360	+	0.000150973947848983	0.00442819676481718	-76.328755177676	9
NM_028326	Zfp618	zinc finger protein 618	-213	+	chr4	62965361	62965361	-	0.000248900310757446	0.00681761054819774	-65.7487091222031	9
NM_028326	Zfp618	zinc finger protein 618	-204	+	chr4	62965370	62965370	+	1.50195797132632e-17	3.18888311089751e-15	-36.4346575665873	9
NM_028326	Zfp618	zinc finger protein 618	-189	+	chr4	62965385	62965385	+	1.03837061615625e-32	8.94388154315591e-30	-56.7868504772004	9
NM_028326	Zfp618	zinc finger protein 618	-182	+	chr4	62965392	62965392	+	1.76221375835305e-14	2.61817445566295e-12	-34.3073993758925	9
NM_028326	Zfp618	zinc finger protein 618	-105	+	chr4	62965469	62965469	-	5.30388864961124e-14	7.40828314619022e-12	-44.0677966101695	9
NM_028326	Zfp618	zinc finger protein 618	-11	+	chr4	62965563	62965563	+	1.06248444420798e-19	2.82498037378495e-17	-29.6267542550015	9
NM_028326	Zfp618	zinc finger protein 618	9	+	chr4	62965581	62965581	+	6.99388543396943e-22	2.32338262549642e-19	-31.0519645120406	9
NM_028326	Zfp618	zinc finger protein 618	19	+	chr4	62965591	62965591	-	0.000191378267662579	0.00543844696165426	-41.9064046052398	9
NM_025685	Col27a1	collagen, type XXVII, alpha 1	339	+	chr4	63215749	63215749	+	4.038109005856e-13	5.03268363576544e-11	-31.723526805494	4
NM_025685	Col27a1	collagen, type XXVII, alpha 1	340	+	chr4	63215750	63215750	-	3.93387352564761e-14	5.58876027202081e-12	-28.1237281237281	4
NM_025685	Col27a1	collagen, type XXVII, alpha 1	369	+	chr4	63215779	63215779	-	7.98995334847944e-11	7.28328600542208e-09	-27.5850386231197	4
NM_025685	Col27a1	collagen, type XXVII, alpha 1	392	+	chr4	63215802	63215802	+	3.9085885736088e-23	1.45215213749064e-20	-31.9768289128534	4
NM_177385	Cntln	centlein, centrosomal protein	-38	+	chr4	84884271	84884271	+	3.85964066728282e-27	2.01885115046988e-24	-54.4869638351556	7
NM_177385	Cntln	centlein, centrosomal protein	-27	+	chr4	84884282	84884282	+	8.75731647963492e-28	4.82945443785583e-25	-51.7587939698493	7
NM_177385	Cntln	centlein, centrosomal protein	-11	+	chr4	84884298	84884298	+	7.912031533312e-22	2.61130551782162e-19	-48.2153660012099	7
NM_175275	Cntln	centlein, centrosomal protein	0	+	chr4	84884308	84884308	+	8.06317127535582e-28	4.4551899547834e-25	-55.7246376811594	7
NM_175275	Cntln	centlein, centrosomal protein	79	+	chr4	84884386	84884386	+	1.32926463462107e-14	2.00460622501262e-12	-48.994708994709	7
NM_175275	Cntln	centlein, centrosomal protein	227	+	chr4	84884534	84884534	+	1.43333456176918e-34	1.44684773419886e-31	-53.6723163841808	7
NM_175275	Cntln	centlein, centrosomal protein	374	+	chr4	84884681	84884681	-	9.82337497171054e-05	0.00304323501137336	-32.0493066255778	7
NM_010425	Foxd3	forkhead box D3	175	+	chr4	99656472	99656472	-	3.38117181985602e-05	0.00117544377359975	-27.8875502008032	5
NM_010425	Foxd3	forkhead box D3	264	+	chr4	99656561	99656561	+	4.05653142600454e-09	2.88150871247518e-07	-32.2041844927621	5
NM_010425	Foxd3	forkhead box D3	374	+	chr4	99656671	99656671	+	1.51435808625955e-21	4.8353053539332e-19	-44.6540880503145	5
NM_010425	Foxd3	forkhead box D3	387	+	chr4	99656684	99656684	+	2.72313641040809e-10	2.30966340270086e-08	-32.1647677475898	5
NM_010425	Foxd3	forkhead box D3	402	+	chr4	99656699	99656699	+	1.46240216200961e-08	9.53711589711682e-07	-29.339953271028	5
NM_147221	Glis1	GLIS family zinc finger 1	313	+	chr4	107435030	107435030	-	2.87045592769386e-21	8.91143117821325e-19	-28.4148623362737	9
NM_147221	Glis1	GLIS family zinc finger 1	357	+	chr4	107435074	107435074	+	3.98929623303203e-12	4.35437590625362e-10	-31.2564818508177	9
NM_147221	Glis1	GLIS family zinc finger 1	375	+	chr4	107435092	107435092	-	1.76831643462226e-08	1.13765525285036e-06	-31.4570989686197	9
NM_147221	Glis1	GLIS family zinc finger 1	381	+	chr4	107435098	107435098	+	3.34155919514739e-11	3.22267137160369e-09	-31.1916264090177	9
NM_147221	Glis1	GLIS family zinc finger 1	383	+	chr4	107435100	107435100	+	4.26940011434724e-15	6.82614245476574e-13	-38.1818181818182	9
NM_147221	Glis1	GLIS family zinc finger 1	394	+	chr4	107435111	107435111	+	2.68908734370727e-14	3.90123677937027e-12	-40.7114624505929	9
NM_147221	Glis1	GLIS family zinc finger 1	395	+	chr4	107435112	107435112	-	5.6743240403346e-07	2.84065336715865e-05	-28.8785460992908	9
NM_147221	Glis1	GLIS family zinc finger 1	405	+	chr4	107435122	107435122	-	1.08011678600927e-07	6.12890474426989e-06	-28.1343531759228	9
NM_147221	Glis1	GLIS family zinc finger 1	450	+	chr4	107435167	107435167	-	0.000296660414575658	0.00791822984835026	-28.3333333333333	9
NM_172874	Podn	podocan	417	-	chr4	108031674	108031674	+	6.08964291804041e-13	7.40556831084937e-11	-31.0680873180873	12
NM_172874	Podn	podocan	296	-	chr4	108031795	108031795	-	1.36045108994698e-06	6.32787577711698e-05	-26.3427856547123	12
NM_172874	Podn	podocan	229	-	chr4	108031862	108031862	+	3.00803588612585e-15	4.90203498998269e-13	-26.8807434712632	12
NM_172874	Podn	podocan	205	-	chr4	108031886	108031886	+	1.13412610024691e-19	3.00805080290577e-17	-30.9229482293893	12
NM_172874	Podn	podocan	201	-	chr4	108031890	108031890	-	7.28724432637614e-21	2.17548758525141e-18	-33.3829588702152	12
NM_172874	Podn	podocan	164	-	chr4	108031927	108031927	-	0.000358747917234168	0.00928956643344873	-39.522554739946	12
NM_172874	Podn	podocan	162	-	chr4	108031929	108031929	-	0.000184897114235548	0.00527914743854671	-43.3918128654971	12
NM_172874	Podn	podocan	120	-	chr4	108031971	108031971	-	0.000328733327476559	0.00863319555247685	-30.3244897959184	12
NM_172874	Podn	podocan	26	-	chr4	108032065	108032065	-	3.07205122870823e-16	5.5983252972138e-14	-38.0179344465059	12
NM_001285958	Podn	podocan	-20	-	chr4	108032109	108032109	-	4.43404418482324e-19	1.112779742157e-16	-34.1085271317829	12
NM_001285958	Podn	podocan	-136	-	chr4	108032225	108032225	+	3.89734692836748e-19	9.83810234727226e-17	-43.48947499792	12
NM_001285958	Podn	podocan	-211	-	chr4	108032300	108032300	-	1.43606220217569e-20	4.16188358675508e-18	-29.2977024604856	12
NM_026279	Bend5	BEN domain containing 5	-79	+	chr4	111414927	111414927	-	5.9258875616722e-23	2.16345220316648e-20	-44.2009077878643	15
NM_026279	Bend5	BEN domain containing 5	-54	+	chr4	111414952	111414952	-	0.000361336522242251	0.00934370124119686	-49.3027071369975	15
NM_026279	Bend5	BEN domain containing 5	-47	+	chr4	111414959	111414959	-	1.2379805225638e-29	8.03952150239238e-27	-47.7813981042654	15
NM_026279	Bend5	BEN domain containing 5	-43	+	chr4	111414963	111414963	-	1.19315272432554e-34	1.21291318511188e-31	-49.6983319531527	15
NR_033793	Bend5	BEN domain containing 5	6	+	chr4	111415010	111415010	-	5.46822313378769e-27	2.81587637257762e-24	-39.0074967405476	15
NR_033793	Bend5	BEN domain containing 5	83	+	chr4	111415087	111415087	+	8.44572106502544e-17	1.64429741047922e-14	-58.0246913580247	15
NR_033793	Bend5	BEN domain containing 5	96	+	chr4	111415100	111415100	+	2.88098647897406e-11	2.80039010373788e-09	-51.8534482758621	15
NR_033793	Bend5	BEN domain containing 5	125	+	chr4	111415129	111415129	+	3.71349454616527e-16	6.70215687215985e-14	-61.25	15
NR_033793	Bend5	BEN domain containing 5	142	+	chr4	111415146	111415146	-	3.9345082092798e-11	3.75632703074011e-09	-43.5346496322106	15
NR_033793	Bend5	BEN domain containing 5	250	+	chr4	111415254	111415254	-	8.05171335721304e-26	3.75222345024791e-23	-53.2821891806391	15
NR_033793	Bend5	BEN domain containing 5	256	+	chr4	111415260	111415260	-	8.21942202664652e-30	5.40278796736665e-27	-53.5564853556485	15
NR_033793	Bend5	BEN domain containing 5	287	+	chr4	111415291	111415291	-	8.45769049891178e-22	2.77864513488088e-19	-49.6822033898305	15
NR_033793	Bend5	BEN domain containing 5	389	+	chr4	111415393	111415393	-	1.02577366271896e-40	1.78129777554826e-37	-61.7455762792922	15
NR_033793	Bend5	BEN domain containing 5	403	+	chr4	111415407	111415407	-	7.16675436589196e-36	8.10661133995555e-33	-53.4958732568068	15
NR_033793	Bend5	BEN domain containing 5	407	+	chr4	111415411	111415411	-	1.17282353457872e-27	6.41456253647776e-25	-49.9610478138085	15
NM_001085549	Trabd2b	TraB domain containing 2B	-380	+	chr4	114406344	114406344	+	1.86498795177945e-27	1.00474276812261e-24	-41.390413802648	20
NM_001085549	Trabd2b	TraB domain containing 2B	-304	+	chr4	114406420	114406420	+	5.17272163663659e-37	6.45140614804059e-34	-42.3295178969832	20
